"","date","id_CH","abundance","unit","depth","order","genus","species","stage","volume_um.3","guild","occurrences","lake"
"390",2020-01-15,7059,2190,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"391",2020-02-13,7059,0,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"392",2020-03-09,7059,9210,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"393",2020-04-08,7059,65760,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"394",2020-05-06,7059,14460,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"395",2020-06-10,7059,209130,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"396",2020-07-08,7059,181530,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"397",2020-08-11,7059,156510,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"398",2020-09-09,7059,240720,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"399",2020-10-08,7059,34200,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"400",2020-11-04,7059,270960,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"401",2020-12-09,7059,66210,"indv./m2","0_30m","Cyclopoida","Mesocyclops","sp","adult",NA,"cyclopoid copepods",1,"GRE"
"402",2004-01-26,9003,70290,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"403",2004-02-16,9003,96360,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"404",2004-03-08,9003,117570,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"405",2004-04-14,9003,497250,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"406",2004-05-18,9003,391170,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"407",2004-06-21,9003,383430,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"408",2004-07-19,9003,660360,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"409",2004-08-16,9003,78240,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"410",2004-09-20,9003,250620,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"411",2004-10-18,9003,123990,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"412",2004-11-15,9003,51720,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"413",2004-12-13,9003,41760,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"414",2005-01-31,9003,283770,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"415",2005-02-21,9003,183000,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"416",2005-03-15,9003,235380,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"417",2005-04-19,9003,843330,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"418",2005-05-23,9003,549840,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"419",2005-06-20,9003,329280,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"420",2005-07-18,9003,495930,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"421",2005-08-21,9003,85740,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"422",2005-09-19,9003,121980,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"423",2005-10-17,9003,362430,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"424",2005-11-14,9003,141870,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"425",2005-12-12,9003,104760,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"426",2006-02-27,9003,287730,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"427",2006-03-20,9003,257250,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"428",2006-04-18,9003,664320,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"429",2006-05-15,9003,634260,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"430",2006-06-12,9003,183000,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"431",2006-07-10,9003,718680,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"432",2006-08-14,9003,396030,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"433",2006-09-12,9003,555270,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"434",2006-10-16,9003,129300,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"435",2006-11-06,9003,189180,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"436",2006-12-04,9003,183000,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"437",2007-01-22,9003,423000,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"438",2007-02-12,9003,303660,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"439",2007-03-12,9003,151170,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"440",2007-04-10,9003,815490,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"441",2007-05-14,9003,149850,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"442",2007-06-11,9003,615270,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"443",2007-07-09,9003,269190,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"444",2007-08-06,9003,303210,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"445",2007-09-11,9003,191400,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"446",2007-10-08,9003,227190,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"447",2007-11-05,9003,471180,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"448",2007-12-03,9003,224550,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"449",2008-01-14,9003,168390,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"450",2008-02-11,9003,139680,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"451",2008-03-10,9003,186510,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"452",2008-04-15,9003,709410,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"453",2008-05-13,9003,746970,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"454",2008-06-09,9003,587850,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"455",2008-07-14,9003,264330,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"456",2008-08-11,9003,659700,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"457",2008-09-15,9003,628740,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"458",2008-10-13,9003,595380,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"459",2008-11-10,9003,292590,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"460",2008-12-08,9003,170610,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"461",2009-03-02,9003,40440,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"462",2009-04-08,9003,77790,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"463",2009-05-06,9003,842010,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"464",2009-06-17,9003,242670,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"465",2009-07-16,9003,503880,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"466",2009-08-13,9003,170160,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"467",2009-09-08,9003,681570,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"468",2009-10-07,9003,311610,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"469",2009-11-05,9003,813270,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"470",2009-12-10,9003,204210,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"471",2010-01-11,9003,70290,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"472",2010-02-08,9003,37140,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"473",2010-03-08,9003,86850,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"474",2010-04-15,9003,1186770,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"475",2010-05-07,9003,606660,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"476",2010-06-15,9003,179010,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"477",2010-07-14,9003,481770,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"478",2010-08-10,9003,93690,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"479",2010-09-07,9003,360660,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"480",2010-10-13,9003,467430,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"481",2010-11-10,9003,798930,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"482",2010-12-07,9003,161760,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"483",2011-01-10,9003,55260,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"484",2011-02-14,9003,34470,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"485",2011-03-07,9003,62760,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"486",2011-04-07,9003,542550,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"487",2011-05-05,9003,291720,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"488",2011-06-16,9003,448620,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"489",2011-07-15,9003,455250,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"490",2011-08-16,9003,339450,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"491",2011-09-13,9003,272490,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"492",2011-10-12,9003,829200,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"493",2011-11-16,9003,493950,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"494",2011-12-08,9003,180120,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"495",2012-01-09,9003,163530,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"496",2012-03-05,9003,32280,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"497",2012-04-17,9003,984570,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"498",2012-05-10,9003,1041000,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"499",2012-06-07,9003,112710,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"500",2012-07-12,9003,34260,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"501",2012-08-02,9003,64530,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"502",2012-09-06,9003,18570,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"503",2012-10-03,9003,338130,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"504",2012-11-09,9003,95040,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"505",2012-12-19,9003,100770,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"506",2013-01-09,9003,91950,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"507",2013-03-04,9003,61890,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"508",2013-04-12,9003,646440,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"509",2013-05-07,9003,328200,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"510",2013-06-17,9003,132600,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"511",2013-07-01,9003,151170,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"512",2013-08-07,9003,535710,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"513",2013-09-03,9003,306750,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"514",2013-10-07,9003,585090,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"515",2013-11-07,9003,217680,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"516",2013-12-09,9003,49050,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"517",2014-01-09,9003,150510,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"518",2014-02-10,9003,153810,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"519",2014-03-06,9003,133470,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"520",2014-04-02,9003,308520,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"521",2014-05-06,9003,154710,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"522",2014-06-10,9003,327090,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"523",2014-07-08,9003,298350,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"524",2014-08-12,9003,304980,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"525",2014-09-04,9003,394500,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"526",2014-10-02,9003,504750,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"527",2014-11-13,9003,258120,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"528",2014-12-11,9003,96810,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"529",2015-01-12,9003,51720,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"530",2015-02-11,9003,70710,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"531",2015-03-12,9003,18570,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"532",2015-04-13,9003,132600,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"533",2015-05-06,9003,212160,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"534",2015-06-10,9003,208860,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"535",2015-07-07,9003,393390,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"536",2015-08-05,9003,339240,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"537",2015-09-02,9003,60120,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"538",2015-10-06,9003,667410,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"539",2015-11-11,9003,373500,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"540",2015-12-14,9003,121980,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"541",2016-01-14,9003,181230,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"542",2016-02-04,9003,346410,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"543",2016-03-08,9003,218790,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"544",2016-04-14,9003,227070,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"545",2016-05-12,9003,692850,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"546",2016-06-15,9003,319890,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"547",2016-07-07,9003,218790,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"548",2016-08-11,9003,62760,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"549",2016-09-05,9003,402780,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"550",2016-10-06,9003,95460,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"551",2016-11-09,9003,689520,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"552",2016-12-08,9003,66300,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"553",2017-01-09,9003,192270,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"554",2017-02-13,9003,84870,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"555",2017-03-13,9003,87960,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"556",2017-04-11,9003,1306110,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"557",2017-05-10,9003,303330,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"558",2017-06-14,9003,198900,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"559",2017-07-12,9003,181230,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"560",2017-08-08,9003,312720,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"561",2017-09-05,9003,476160,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"562",2017-10-10,9003,163110,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"563",2017-11-08,9003,303840,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"564",2017-12-08,9003,69720,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"565",2018-01-08,9003,230190,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"566",2018-02-08,9003,39450,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"567",2018-03-08,9003,53940,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"568",2018-04-12,9003,132840,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"569",2018-05-15,9003,156510,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"570",2018-06-11,9003,298590,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"571",2018-07-09,9003,219330,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"572",2018-08-13,9003,352500,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"573",2018-09-14,9003,140730,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"574",2018-10-16,9003,160470,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"575",2018-10-31,9003,220980,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"576",2018-11-12,9003,317010,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"577",2018-12-10,9003,93390,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"578",2019-01-17,9003,69720,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"579",2019-02-11,9003,48000,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"580",2019-03-18,9003,280170,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"581",2019-04-08,9003,376200,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"582",2019-05-13,9003,307800,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"583",2019-06-17,9003,99960,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"584",2019-07-17,9003,199920,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"585",2019-08-12,9003,174930,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"586",2019-09-09,9003,113130,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"587",2019-10-14,9003,128910,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"588",2019-11-11,9003,114420,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"589",2019-12-09,9003,73650,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"590",2020-01-15,9003,49980,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"591",2020-02-13,9003,36840,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"592",2020-03-09,9003,272280,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"593",2020-04-08,9003,543240,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"594",2020-05-06,9003,228870,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"595",2020-06-10,9003,273600,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"596",2020-07-08,9003,317010,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"597",2020-08-11,9003,105240,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"598",2020-09-09,9003,249900,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"599",2020-10-08,9003,426180,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"600",2020-11-04,9003,512970,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
"601",2020-12-09,9003,65760,"indv./m2","0_30m","Cyclopoida","","","",NA,"cyclopoid copepods",1,"GRE"
